ID,项目名称,项目代码,建设单位,项目地址,计划投资总额,投资额单位,投资额币种,建设单位统一社会信用代码,建设规模及内容,文件名称,文件类型,文号,发文日期
1042737,环球主题公园度假区景观水系工程,2.01909E+17,通州区水务局,通州区水务局,43265,万元,人民币,1.11101E+17,主要包括2.8公里河道开挖、挡土墙、防渗建设工程，中水深度处理站（地下）1座及相关水处理系统和设施，溢流设施，驳岸园林景观及公共设施等。,关于环球主题公园度假区景观水系工程项目建议书（代可行性研究报告）的批复,市级,京发改（审）[2019]164号,23/5/2019 00:00:00
1090525,怀柔区镇村污水能力提升,2.02414E+17,北京市怀柔区水务局,北京市怀柔区水务局,29795,万元,人民币,11110227000097949G,对怀柔区158座污水场站进行改造，改造完成后，村级污水站数量由158座变为146座，改造后总处理能力为12210m3/d。新增隔油池146座；新建气浮池25座； 4座站点增加脱氮功能；58座站点更换膜组器；27座污水站站点进行改造、修复，其中纳管并站、新建管道接入大市政、重建村内主管道长度共计约64.3km，2座村庄同步改造供水管网，长度约19km。,关于怀柔区镇村污水能力提升项目建议书（代可研）的批复,区级,京怀柔发改（审）[2024]39号,17/5/2024 20:52:13
1088330,凉水河石榴庄段滨水空间提升及水生态修复工程,2.02305E+17,北京丰台文化旅游集团有限公司,北京丰台文化旅游集团有限公司,41921.9,万元,人民币,,河道治理全长1.4公里，建设范围约48.86公顷,关于凉水河石榴庄段滨水空间提升及水生态修复工程实施方案的批复,区级,京丰台发改（审）[2023]90号,28/12/2023 12:06:43
1088204,平谷区水文监测感知能力提升项目,2.02313E+17,北京市平谷区水务局,北京市平谷区水务局,1202.33,万元,人民币,11110226000112950P,9个重点区域雨量站加密建设、9个区级水文监测关键节点、17个山洪沟道关键节点、1个重要水文站提升、59个水文监测设施提升、2个驻测站设备提升、1个应急队伍能力提升,关于平谷区水文监测感知能力提升项目项目建议书（代可研）的批复,区级,京平谷发改（审）[2023]59号,25/12/2023 16:55:46
1087645,门头沟区水文监测感知能力恢复提升项目,2.02307E+17,北京市门头沟区水务局,北京市门头沟区水务局,1590.61,万元,人民币,11110109000072813A,建设山洪沟道的水文监测设备43套、雨量监测点设备20套。,关于门头沟区水文监测感知能力恢复提升项目实施方案的批复,区级,京门头沟发改（审）[2023]131号,7/12/2023 06:16:34
1076428,通惠灌渠（高碑店路-五环路段）治理工程,2.02203E+17,北京市朝阳区水务建设管理中心,北京市朝阳区水务建设管理中心,6514.34,万元,人民币,,对1.33公里河道进行综合治理，主要包括水利工程、景观绿化工程、外电源及拆改移工程。,关于通惠灌渠（高碑店路-五环路段）治理工程项目建议书（代可研）的批复,区级,京朝阳发改（审）[2022]62号,27/5/2022 15:39:24
1086972,防汛排涝抢险单元能力提升工程,2.02301E+17,北京城市排水集团有限责任公司,北京城市排水集团有限责任公司,18700,万元,人民币,9.111E+17,对老旧抢险单元、车辆进行更新，并购置高扬程、泥浆专用抢险泵车、无损开挖车、多功能抢险救援车、CCTV检测及后勤保障指挥等车辆，进一步提升特种防汛装备能力，加强极端环境应急抢险现场的后勤保障能力。,"关于防汛排涝抢险单元能力提升工程
实施方案的批复",市级,京发改（审）[2023]705号,4/12/2023 00:00:00
1047104,密云区不老屯镇河道“7.16”水毁修复工程,2.01915E+17,密云区水务局,密云区水务局,9668,万元,人民币,11110228000107959W,项目包含7条河道，主要包括河道疏浚整理工程、岸墙水毁修复工程、漫水桥改建工程和路面修复工程。其中，河道疏浚整理16.69公里；岸墙坍塌修复16.03公里、基础加固4.35公里；改建漫水桥13座；路面修复1.37公里。,关于密云区不老屯镇河道“7.16”水毁修复工程实施方案的批复,区级,京密云发改（审）[2019]39号,21/5/2019 19:00:00
1083020,吕玉沟及大河沟综合治理工程,2.02308E+17,北京市房山区水务局,北京市房山区水务局,36534.8,万元,人民币,1.11101E+17,项目包括吕玉沟支沟、吕玉沟改线段和大河沟，主要工程内容包括河道疏挖、筑堤、护砌、桥梁、跌水、绿化等，项目设计标准为200年一遇。吕玉支沟0.7公里，吕玉沟改线段0.8公里，大河沟段1.1公里。,关于吕玉沟及大河沟综合治理工程项目建议书（代可研）的请示,区级,京房山发改（审）[2023]263号,15/12/2023 20:01:56
1087655,斜河涧村沟道治理工程,2.02307E+17,北京市门头沟区妙峰山镇人民政府,北京市门头沟区妙峰山镇人民政府,2649,万元,人民币,1.11101E+17,沟道疏浚、清理1.9km，边坡修整，新建挡墙、拦砂坎，改建桥梁及跌水等,关于斜河涧村沟道治理工程实施方案的批复,区级,京门头沟发改（审）[2023]140号,7/12/2023 07:17:17
1087624,田寺生态清洁小流域修复和综合治理工程,2.02307E+17,北京市门头沟区水务局,北京市门头沟区水务局,1588,万元,人民币,11110109000072813A,修复破损梯田25公顷、挡土墙1000米等坡面工程，加强坡面水土保持防护能力；修复田间生产步道500米、引水管线4000米等基础设施，提高林果产业；分析流域水土流失情况，实施水土保持工程及林草措施，逐步构建水土流失防护体系；恢复沟道控制堰，提高水土流失监测能力。,关于田寺生态清洁小流域修复和综合治理工程实施方案的批复,区级,京门头沟发改（审）[2023]122号,7/12/2023 04:36:11
1087516,水务危旧桥梁消隐工程（二期）,2.0231E+17,区水务局,区水务局,2118.42,万元,人民币,1111010500005296XC,对顺义区内12座危旧桥进行拆除重建。,关于水务危旧桥梁消隐工程（二期）项目建议书的批复,区级,京顺义发改（审）[2023]143号,7/12/2023 10:19:25
1087132,南口及沙沟河蓄滞洪区,2.02312E+17,昌平区水务局,昌平区水务局,156682,万元,人民币,11110221000102859X,蓄洪涝量1100万立方米,关于南口及沙沟河蓄滞洪区项目建议书的批复,区级,京昌平发改（审）[2023]214号,6/12/2023 20:04:31
1078764,人民渠西延综合治理工程,2.02206E+17,北京市石景山区城市管理委员会,北京市石景山区城市管理委员会,4288.19,万元,人民币,1.11101E+17,新挖河道0.7km，建设内容为防洪排水工程、水源及水质保障工程、景观工程。,关于人民渠西延综合治理工程项目建议书（代可研）的批复,区级,京石景山发改（审）[2022]60号,26/9/2022 09:57:52
1087516,水务危旧桥梁消隐工程（二期）,2.0231E+17,区水务局,区水务局,2118.42,万元,人民币,11110110000092937B,对顺义区内12座危旧桥进行拆除重建。,关于水务危旧桥梁消隐工程（二期）项目建议书的批复,区级,京顺义发改（审）[2023]143号,7/12/2023 10:19:25
1088358,平谷区马坊镇京平高速联络线下穿塔寺铁路桥雨水泵站工程,2.02313E+17,北京市平谷区马坊镇人民政府,北京市平谷区马坊镇人民政府,1500.65,万元,人民币,11110226000113355C,本项目建设内容为新建钢筋混凝土雨水泵站1座，泵站进出水管线，雨水口及连接管、树木移栽、外电工程等。,关于平谷区马坊镇京平高速联络线下穿塔寺铁路桥雨水泵站工程项目建议书（代可研）的批复,区级,京平谷发改（审）[2023]65号,31/12/2023 11:01:23
1087661,涧沟村沟道治理工程,2.02307E+17,北京市门头沟区妙峰山镇人民政府,北京市门头沟区妙峰山镇人民政府,2804,万元,人民币,1.11101E+17,沟道疏浚、清理2.8km，原有挡墙、护脚修复，新建挡墙、改建桥梁、改建方涵、改建排水沟等,关于涧沟村沟道治理工程实施方案的批复,区级,京门头沟发改（审）[2023]146号,7/12/2023 08:24:24
1059690,平谷区龙河（西樊各庄村~泃河）治理工程（巡河路部分）,2.02013E+17,平谷区水务局,平谷区水务局,2085.4,万元,人民币,11110226000112950P,沿龙河河道上开口外新建单侧巡河道路，设计按四级公路标准修建，巡河路道路全长12.77千米，道路宽度为5米行车＋2米路肩=7米，设计范围包括路基、路面、沿线支沟桥梁及支沟管涵。,关于平谷区龙河（西樊各庄村~泃河）治理工程（巡河路部分）实施方案的批复,区级,京平谷发改（审）[2020]30号,9/5/2020 16:21:56
1033088,大兴区长子营镇水环境治理工程,2.01711E+17,大兴区长子营镇人民政府,大兴区长子营镇人民政府,16953,万元,人民币,11110224000088559Y,（1）新建镇级干线污水管网；新建联村干线和村庄支线污水管网（2）建设联村污水处理站3座（3）永和庄村修建集水池1座。（4）对镇域内16条镇级（5）新建长子营镇再生水厂1座。,关于大兴区长子营镇水环境治理工程项目建议书的批复,区级,京大兴发改（审）[2017]145号,14/12/2017 00:00:00
1087123,北小营西河综合治理工程,2.02312E+17,北京市昌平区水务局,北京市昌平区水务局,17705,万元,人民币,11110221000102859X,河道清淤疏浚，河道改线扩宽，新建生态护岸，岸坡恢复重建，阻洪建筑物改建等。,关于北小营西河综合治理工程项目建议书的批复,区级,京昌平发改（审）[2023]188号,6/12/2023 16:56:51
1086660,人民渠（首钢东南区）蓄涝区建设工程,2.02406E+17,北京市石景山区永定河管理所,北京市石景山区永定河管理所,12363.6,万元,人民币,,古城南街以东、人民渠北岸（首钢东南区）现状为荒地，规划为城市绿地。计划新建面积约7.7公顷，蓄水量约8.1万立方米的蓄涝区，缓解人民渠上游排洪压力。,关于人民渠（首钢东南区）蓄涝区建设工程项目建议书（代可研）变更的批复,区级,京石景山发改（审）[2024]33号,30/4/2024 10:32:27
1084797,房山区城乡居民灾后应急安全用水项目（第一批）,2.02308E+17,北京市房山区水务局,北京市房山区水务局,2250,万元,人民币,1.11101E+17,开展城乡供水应急抢通，安装水质净化设备等。其中包括：更换深井泵、供水泵等18台，因机井坍塌新打井1眼，更换主要水处理设备1组，新建DN50-DN500mm管线约2294米，配套附属阀门井等构筑物25座，更换水厂配电柜、控制柜等13台、安装净水设备920台。,关于房山区城乡居民灾后应急安全用水项目（第一批）实施方案的批复,区级,京房山发改（审）[2023]52号,24/8/2023 17:07:41
1075773,大宁水库除险加固工程,2.02205E+17,北京市永定河管理处,北京市永定河管理处,1966,万元,人民币,12110000400638791M,更换闸门及启闭机,关于批准大宁水库除险加固工程实施方案的函,市级,京发改（审）[2022]621号,15/11/2022 00:00:00
1055693,北运河甘棠船闸建设工程,2.02009E+17,北京市水务工程建设与管理事务中心,北京市水务工程建设与管理事务中心,15334,万元,人民币,12110000749350790J,新建船闸1座，新挖扩挖航道1.2公里，同步配套建设管理用房及附属设施。,"关于批准北运河甘棠船闸建设工程
项目建议书的函",市级,京发改（审）[2020]18号,23/1/2020 00:00:00
1090471,怀柔科学城南区—北房镇区供水管网改造工程,2.02414E+17,北京市怀柔区国有资本经营管理有限公司,北京市怀柔区国有资本经营管理有限公司,10285,万元,人民币,,在北房镇科学城南区幸福大街、中高路、附张路等9条道路新建DN200-DN600毫米给水管线约17.22公里，道路破除恢复70276 平方米。,关于怀柔科学城南区北房镇区供水管网改造工程项目建议书（代可研）的批复,区级,京怀柔发改（审）[2024]25号,17/5/2024 17:46:00
1087791,密云区密云水库下游白河沿线桥梁改造及加固工程,2.02315E+17,北京市密云区水务局,北京市密云区水务局,919.29,万元,人民币,11110228000107959W,改造原西智桥，重建18m+4*12m+18m预应力钢筋混凝土T梁桥及恢复河底防渗。对阳光桥、西智新桥、滨河中桥进行维修加固。,关于密云区密云水库下游白河沿线桥梁改造及加固工程项目建议书（代可研）的批复,区级,京密云发改（审）[2023]75号,8/12/2023 18:27:28
1085892,观音寺街道2023年老旧小区综合整治雨、污水工程,2.02411E+17,观音寺街道,观音寺街道,4346,万元,人民币,,项目对观音寺北里小区（1-12号楼、双河南里16-17号楼、双河南里甲16-17号楼）、观音寺小区、福苑小区（中区、西区、公交院）、泰中花园小区共4个小区进行雨、污水管线提升改造。主要建设内容包括：拆除原有雨、污水管线，新建雨、污水管线工程及道路、绿化破除恢复工程。,关于观音寺街道2023年老旧小区综合整治雨、污水工程实施方案的批复,区级,京大兴发改（审）[2024]4号,17/1/2024 14:04:32
1073362,密云区太师屯镇农村污水设施建设工程,2.02115E+17,北京市密云区太师屯镇人民政府,北京市密云区太师屯镇人民政府,14349.5,万元,人民币,11110228000108441X,本项目主要为密云区太师屯镇17个行政村的污水设施建设工程，主要包括新建或改建项目区内污水管网及配套基础设施工程、新建或改建污水处理站及中水回用池等。具体建设内容包括：新建污水管网76711米，新建污水处理站21座，新建中水回用池21座。,关于密云区太师屯镇农村污水设施建设工程项目建议书（代可研）的批复,区级,京密云发改（审）[2021]86号,6/12/2021 15:44:52
1018301,丰台区杜家坎西铁路桥下积水治理工程,2.01705E+17,丰台区水务局,丰台区水务局,6000,万元,人民币,11110106000062981X,新建周边小区雨水管线,,,,12/6/2018 16:33:10
