质量安全认证,年产量,生产规模,产品类别,所属区域,联系人,主体类型,主体名称,ID,所属行业,主要销售渠道,联系电话,统一社会信用代码,更新时间
国家地理标识,200.0,30000,畜禽养殖,顺义区,吴**,企业,北京云明养殖中心,E113112000000001,畜牧业,其他,***6043,92110113L22155874D,45260
国家地理标识,,,养殖,顺义区,王**,企业,北京海青兰养殖场,E113112000000003,水产业,其他,***3071,/,44874
国家地理标识,815.0,5413,畜禽养殖,顺义区,孙**,企业,北京顺鑫农业茶棚原种猪场,E113112000000006,畜牧业,其他,***8004,/,45210
国家地理标识,10.0,100,畜禽养殖,顺义区,郭**,企业,北京建兰养殖场,E113112000000007,畜牧业,其他,***0279,92110113MA00W43M1X,45260
国家地理标识,615.0,500,蔬菜种植,顺义区,高**,企业,万嘉永诚采摘园,E113112000000010,种植业,其他,***4648,92110113MAOOEFHNOE,45210
国家地理标识,50.0,2,蔬菜种植,顺义区,高**,企业,北京国际鲜花港,E113112000000012,种植业,其他,***8512,/,44867
国家地理标识,,,养殖,顺义区,刘**,企业,北京刘文祥养殖场,E113112000000014,水产业,其他,***6961,110113604089282,44874
国家地理标识,210.0,60000,畜禽养殖,顺义区,刘**,企业,北京文阁养殖场,E113112000000015,畜牧业,其他,***5432,92110113MA015FK894,45210
国家地理标识,20.0,,其他(种植),顺义区,辛**,企业,北京喜邦生态农业有限公司,E113113000000002,种植业,其他,***7928,/,45212
国家地理标识,300.0,,粮经作物生产,顺义区,王**,企业,北京市马坡肖家坡明仁奶牛养殖场,E113113000000003,种植业,其他,***7693,/,45279
国家地理标识,80.0,,畜禽养殖,顺义区,吴**,企业,吴文豪养殖场,E113113000000005,畜牧业,其他,***6335,/,45279
国家地理标识,30.0,15,蔬菜种植,顺义区,祁**,企业,北京寺上发展旅游有限公司,E113115000000003,种植业,其他,***1325,/,44865
国家地理标识,36.8,,粮经作物生产,顺义区,北************,企业,北京百耕园生态农庄有限公司,E113115000000004,种植业,其他,***9524,911101136843614982,44865
国家地理标识,,140,蔬菜种植,顺义区,迈**,企业,北京万海蔬菜有限公司,E113115000000005,种植业,其他,***9363,91110113MA04BY978W,44865
国家地理标识,10.0,50,蔬菜种植,顺义区,王**,企业,北京吉奥金禾农业发展有限公司,E113116000000002,种植业,其他,***0985,911101136766301922,45271
国家地理标识,,,垂钓,顺义区,贺**,企业,北京市连英养鱼场,E113116000000004,水产业,其他,***5745,/,44064
国家地理标识,,240,蔬菜种植,顺义区,赵**,企业,北京绿达旺源种植园,E113116000000005,种植业,其他,***8949,110113604126555,43798
国家地理标识,,351,蔬菜种植,顺义区,孙**,企业,北京绿达旺源种植园,E113116000000006,种植业,其他,***2185,110113604126555,43798
国家地理标识,,,养殖,顺义区,张**,企业,北京西绛营渔场,E113116000000010,水产业,其他,***7565,110113600596425,44064
国家地理标识,,260,畜禽养殖,昌平区,赵**,企业,中央军委机关事务管理总局南口农副业基地,E114003000000002,畜牧业,其他,***7252,XL1101140032190001,45223
国家地理标识,,,蔬菜种植,昌平区,张**,企业,北京和谐三生万物有机农业文化有限公司,E114003000000005,种植业,其他,***5208,/,45223
国家地理标识,70.0,110,蔬菜种植,昌平区,张**,企业,天润地泽（北京）农业科技有限公司,E114004000000003,种植业,其他,***3339,	91110114593869544U,44827
国家地理标识,70.0,35,蔬菜种植,昌平区,金**,企业,中国农业机械化科学研究院农机试验站,E114004000000004,种植业,其他,***9472,91110114756724033N,44827
国家地理标识,,28,蔬菜种植,昌平区,高**,企业,北京依科昌农农业科技发展有限公司,E114104000000002,种植业,其他,***0071,/,43675
国家地理标识,9.0,3,蔬菜种植,昌平区,李**,企业,北京京昌恒久种植园,E114104000000003,种植业,其他,***9970,/,44495
国家地理标识,8.0,15,蔬菜种植,昌平区,祝**,企业,北京市小汤山现代农业科技示范园有限公司循环农业工程技术中心,E114110000000004,种植业,其他,***6173,91110114593874300K,42625
国家地理标识,,120,蔬菜种植,昌平区,莫**,企业,北京华商农业发展有限公司,E114110000000008,种植业,其他,***8221,91110114053617215F,44874
国家地理标识,,,畜禽养殖,昌平区,孙**,企业,北京爱拔益家育种有限公司,E114110000000009,畜牧业,其他,***6174,/,43390
无,,,"蔬菜种植,其他(种植)",昌平区,薛**,企业,北京科莲农业科技有限公司,E114002207000001,种植业,其他,***2688,91110114MACW6KE20U,45587
无,,,"蔬菜种植,粮经作物生产,其他(种植)",昌平区,应**,企业,东明聚丰农业生态园（北京）有限公司,E114003219000001,种植业,其他,***5301,91110114MA7DEH8PX3,45443
无,15.0,27,"蔬菜种植,粮经作物生产,其他(种植)",昌平区,应**,企业,东明聚丰农业生态园（北京）有限公司,E114003219000001,种植业,其他,***5301,91110114MA7DEH8PX3,45443
无,,,蔬菜种植,昌平区,姚**,企业,北京特菜大观园科技发展有限公司,E114110207000001,种植业,其他,***1117,9111011410265577XP,45601
无,,,蔬菜种植,昌平区,周**,企业,北京利致源种植养殖有限责任公司,E114110210000001,种植业,其他,***3134,91110114MACGN56Y9Y,45734
无,,,蔬菜种植,昌平区,刘**,企业,戎田（北京）生态农业发展有限公司,E114113212000001,种植业,其他,***2666,91110114MAEJ4ECC46,45826
无,120.0,30,蔬菜种植,大兴区,韩**,企业,北京磐石园艺有限公司,E115103205000001,种植业,其他,***6493,911101156000502631,45425
无,,,蔬菜种植,大兴区,韩**,企业,北京磐石园艺有限公司,E115103205000001,种植业,其他,***6493,911101156000502631,45425
无,1600.0,4600,畜禽养殖,大兴区,张**,企业,北京创收世纪农业有限公司,E115104000000004,畜牧业,其他,***6778,91110115MA01QQRX2A,45791
无,9000.0,1573,畜禽养殖,大兴区,冯**,企业,北京首农畜牧发展有限公司创辉牛场,E115104000000005,畜牧业,其他,***6681,911101158028909490,45581
无,4400.0,20000,畜禽养殖,大兴区,张**,企业,北京创收世纪农业有限公司第一分公司,E115104000000006,畜牧业,其他,***6778,91110115MA 04CHRM4G,45791
无,,,蔬菜种植,大兴区,李**,企业,北京金玉农科技有限公司,E115104242000001,种植业,其他,***9823,91110115MA7GFHQH7H,45541
无,372.0,137.2,蔬菜种植,大兴区,李**,企业,北京金玉农科技有限公司,E115104242000001,种植业,其他,***9823,91110115MA7GFHQH7H,45476
无,61.0,230,蔬菜种植,大兴区,周**,企业,北京御澜龙川生态观光农业有限公司,E115106000000003,种植业,其他,***7060,911101157475326897,45525
无,,,"蔬菜种植,其他(种植),蔬菜种植加工",大兴区,周**,企业,北京御澜龙川生态观光农业有限公司,E115106000000003,种植业,其他,***7060,911101157475326897,45861
无,,,蔬菜种植,大兴区,鄢**,企业,北京市京南菜园果蔬种植有限公司,E115106000000004,种植业,其他,***5022,91110115MABRE2C42C,45839
无,164.0,18,蔬菜种植,大兴区,孙**,企业,东林源晟苗圃（北京）有限公司,E115106000000005,种植业,其他,***2613,91110115MA01ETEC05,45506
无,,,蔬菜种植,大兴区,孙**,企业,东林源晟苗圃（北京）有限公司,E115106000000005,种植业,其他,***1576,91110115MA01ETEC05,45839
无,,,"蔬菜种植,粮经作物生产",大兴区,闫**,企业,万丰大地（北京）蔬菜有限公司,E115106000000006,种植业,其他,***8888,91110108571227591L,45839
无,1862.0,,蔬菜种植,大兴区,闫**,企业,万丰大地（北京）蔬菜有限公司,E115106000000006,种植业,其他,***8888,91110108571227591L,45506
无,400.0,,蔬菜种植,大兴区,刘**,企业,北京赫豪农业有限公司,E115106200000001,种植业,其他,***7568,91110115MA00CADC0R,45440
无,,,蔬菜种植,大兴区,刘**,企业,北京赫豪农业有限公司,E115106200000001,种植业,其他,***7568,91110115MA00CADC0R,45783
无,620.0,,"蔬菜种植,粮经作物生产",大兴区,樊**,企业,北京绿园京红农业有限公司,E115106220000001,种植业,其他,***3246,91110400MA7DFRE73U,45440
无,2600.0,,"蔬菜种植,粮经作物生产",大兴区,王**,企业,北京利康农业有限公司,E115106228000001,种植业,其他,***7979,91110115MAC1UU0U0B,45440
无,,,粮经作物生产,大兴区,李**,企业,北京高产农业科技有限公司,E115106239000001,种植业,其他,***0969,91110115MACJ6LMH5E,45817
无,27.5,,粮经作物生产,大兴区,李**,企业,北京高产农业科技有限公司,E115106239000001,种植业,其他,***0969,91110115MACJ6LMH5E,45506
无,900.0,,蔬菜种植,大兴区,李**,企业,北京荣烨农业科技有限公司,E115106240000001,种植业,其他,***7890,91371402MACK8R3B39,45506
无,,155.8,蔬菜种植,大兴区,马**,企业,中电投新农创（北京）农业发展有限公司,E115107000000001,种植业,其他,***2727,91110115MAC2KPBH7W,45525
无,,,蔬菜种植,大兴区,马**,企业,中电投新农创（北京）农业发展有限公司,E115107000000001,种植业,其他,***2727,91110115MAC2KPBH7W,45826
无,,,"蔬菜种植,粮经作物生产",大兴区,邹**,企业,北京金把黄助农商贸有限公司,E115108238000001,种植业,其他,***5896,91110115MA04EWPJ9G,45455
无,1000.0,,"蔬菜种植,粮经作物生产",大兴区,邹**,企业,北京金把黄助农商贸有限公司,E115108238000001,种植业,其他,***5896,91110115MA04EWPJ9G,45455
无,100.0,120,蔬菜种植,大兴区,刘**,企业,北京华岩海盛科技有限公司,E115108244000001,种植业,其他,***8353,91110115MA7LK0YM4W,45455
无,,,蔬菜种植,大兴区,刘**,企业,北京华岩海盛科技有限公司,E115108244000001,种植业,其他,***8353,91110115MA7LK0YM4W,45455
无,,,蔬菜种植,大兴区,王**,企业,北京耕宇泽坤农业技术发展有限公司,E115109221000001,种植业,其他,***8585,91110115MA006T906E,45880
无,,,粮经作物生产,怀柔区,张**,企业,北京中智龙星农业科技有限公司,E116005212000001,种植业,其他,***6979,91110108MA0081CMX3,45817
无,,,蔬菜种植,怀柔区,曹**,企业,北京宰相四季丰收农业有限责任公司,E116102201000001,种植业,其他,***3566,110227198305122256,45638
无,,,蔬菜种植,怀柔区,王**,企业,北京渔阳经纬科技服务有限公司,E116102203000001,种植业,其他,***6667,91110116MA01TEJ72H,45611
无,,,蔬菜种植,怀柔区,任**,企业,北京博岸伟源农贸有限公司,E116102204000001,种植业,其他,***7231,110227199112500078,45623
无,,,"蔬菜种植,粮经作物生产",怀柔区,石**,企业,小毛驴（北京）农业发展有限公司,E116105201000001,种植业,其他,***7946,91110116MA7J446X8B,45624
无公害,,,蔬菜种植,密云区,钮**,合作社,北京台上兴旺蔬菜专业合作社,C118104000000003,种植业,其他,***5925,931102286835564028,45663
无公害,,,蔬菜种植,密云区,张**,合作社,北京密水农家农产品产销专业合作社,C118104000000006,种植业,其他,***8880,,45663
无公害,240.0,,蔬菜种植,密云区,张**,合作社,北京密水农家农产品产销专业合作社,C118104000000006,种植业,其他,***8880,/,45222
无公害,,1600,蔬菜种植,密云区,李**,合作社,北京河南寨莲花瓣蔬菜基地,C118104000000010,种植业,其他,***0813,/,45222
无公害,,,蔬菜种植,密云区,李**,合作社,北京河南寨莲花瓣蔬菜基地,C118104000000010,种植业,其他,***0813,,45651
无公害,,,"蔬菜种植,粮经作物生产,其他(种植)",密云区,王**,合作社,北京金沟村种植专业合作社,C118104000000011,种植业,其他,***4378,,45666
无公害,,1000,蔬菜种植,密云区,杨**,合作社,北京良华秋实蔬菜种植专业合作社,C118104000000012,种植业,其他,***3104,931102283356159122,45222
无公害,,,蔬菜种植,密云区,杨**,合作社,北京良华秋实蔬菜种植专业合作社,C118104000000012,种植业,其他,***3104,931102283356159122,45663
无公害,600.0,180,蔬菜种植,密云区,孔**,合作社,北京密农人家农产品产销企业合作社,C118104000000013,种植业,其他,***5100,/,45217
无公害,,,蔬菜种植,密云区,孔**,合作社,北京密农人家农产品产销企业合作社,C118104000000013,种植业,其他,***5100,,45663
无公害,,43,蔬菜种植,密云区,朱**,合作社,北京临湖园蔬菜种植专业合作社,C118105000000001,种植业,其他,***3245,110228012220107,44054
无公害,,,蔬菜种植,密云区,朱**,合作社,北京临湖园蔬菜种植专业合作社,C118105000000001,种植业,其他,***3245,110228012220107,44054
无公害,,,蔬菜种植,密云区,徐**,合作社,北京前焦家坞农产品产销专业合作社,C118105000000004,种植业,其他,***1326,93110118MAC305TY85,45740
无公害,25.0,73,蔬菜种植,密云区,徐**,合作社,北京前焦家坞农产品产销专业合作社,C118105000000004,种植业,其他,***1326,93110118MAC305TY85,45244
无公害,,37.5,蔬菜种植,密云区,陈**,合作社,北京富通蔬菜种植专业合作社,C118105000000007,种植业,其他,***3943,931102286996222753,45251
无公害,,,蔬菜种植,密云区,陈**,合作社,北京富通蔬菜种植专业合作社,C118105000000007,种植业,其他,***3943,931102286996222753,45597
无公害,,,蔬菜种植,密云区,于**,合作社,北京密联益果蔬种植专业合作社,C118105000000008,种植业,其他,***8165,93110228694996497J,45740
无公害,450.0,3200,蔬菜种植,密云区,于**,合作社,北京密联益果蔬种植专业合作社,C118105000000008,种植业,其他,***8165,93110228694996497J,45182
无公害,3000.0,2618,蔬菜种植,密云区,李**,合作社,北京悦民嘉誉种植专业合作社,C118106000000005,种植业,其他,***5553,93110228576922892K,44491
无公害,,,其他(种植),密云区,王**,合作社,北京黄土坎农产品产销专业合作社,C118109000000004,种植业,其他,***0825,931102280555564017,45559
无公害,1100.0,,其他(种植),密云区,王**,合作社,北京黄土坎农产品产销专业合作社,C118109000000004,种植业,其他,***0825,931102280555564017,45476
无公害,150.0,,其他(种植),密云区,丁**,合作社,北京山里味儿农产品产销专业合作社,C118109000000005,种植业,其他,***8313,/,45476
无公害,,,其他(种植),密云区,丁**,合作社,北京山里味儿农产品产销专业合作社,C118109000000005,种植业,其他,***8313,,45476
无公害,,,蔬菜种植,密云区,王**,合作社,北京司营子杂粮种植专业合作社,C118110000000001,种植业,其他,***6182,93110228306744168Y,45561
无公害,600.0,,蔬菜种植,密云区,王**,合作社,北京司营子杂粮种植专业合作社,C118110000000001,种植业,其他,***6182,93110228306744168Y,44053
无公害,,,粮经作物生产,密云区,李**,合作社,北京市北台村特色种植专业合作社,C118111000000002,种植业,其他,***5502,93110228693272980K,44491
无公害,28.0,,粮经作物生产,密云区,李**,合作社,北京市北台村特色种植专业合作社,C118111000000002,种植业,其他,***5502,93110228693272980K,44491
无公害,,,蔬菜种植,密云区,张**,合作社,北京来满财蔬菜种植专业合作社,C118113000000002,种植业,其他,***0355,93110228691664171W,45833
