项目ID,单位名称,营业执照注册号,统一社会信用代码,违法事实认定依据（处罚类别）,处罚依据,处罚决定（处罚事由）,处罚机关单位,立案日期
79990c3a47d24553bf631adff5f6eb03,北京宝旺印务有限公司,,911101157002407346,,《北京市大气污染防治条例》第九十一条第一款,责令改正，处二万元罚款。,北京市生态环境局,7/11/2023 00:00:00
79a35a67-04e6-4c46-a48f-b3cd4706af99,北京益德机械设备租赁有限公司,91110111MA01BXHP06 ,91110111MA01BXHP06,《北京市机动车和非道路移动机械排放污染防治条例》第二十五条第一款,《北京市机动车和非道路移动机械排放污染防治条例》第四十五条第一款,责令三日内改正，处五千元罚款。,北京市生态环境局,
79c20897-ad3b-4991-8c27-5c4f47c7e89c,北京万晟坤机械施工工程有限公司,91110113571279906X ,91110113571279906X,《北京市机动车和非道路移动机械排放污染防治条例》第十二条第一款,《北京市机动车和非道路移动机械排放污染防治条例》第三十六条第一款,责令三日内改正，处五千元罚款。,北京市生态环境局,
79dafd0d-56bb-469c-8dd0-11c59212156a,北京市彩园顺达物业管理中心,110113005830016,,《中华人民共和国大气污染防治法》第四十二条,《中华人民共和国大气污染防治法》第五十六条第（三）项,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
7a2c351c-e935-4895-b0f3-a72422b54815,北京北苑家源热力系统科技发展有限公司,110111009907924,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以叁万元罚款。,北京市生态环境局,
7a3e1caa-0bd6-4e88-95ad-d0a600c73549,北京优鲜语商贸有限公司,91110105MA00803T7E ,91110105MA00803T7E,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处七千元罚款。,北京市生态环境局,
7a405f08-7319-44d7-9625-b4084f266740,北京市自来水集团夏都缙阳污水处理有限公司,110229004269281,,《北京市水污染防治条例》第三十九条第二款,《北京市水污染防治条例》第八十六条第（一）项,责令停止违法行为，消除污染，并处壹万元罚款,北京市生态环境局,
7a5570b0-e762-4e2f-8b8a-d38dddeb8b08,北京威立雅污水处理有限责任公司,110000410200036,,《北京市水污染防治条例》第七条,《北京市水污染防治条例》第七十八条第三款,限于三十日内完成治理，并处壹万元罚款。,北京市生态环境局,
7a5ba6d5-96e4-44c9-bb6b-a53dfbaefff8,北京大龙供热中心,110113007335554,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限于2012年10月31日前改正，处以叁万元罚款。,北京市生态环境局,
7a748aab-7a0c-48d7-b684-30b70a61ca5f,北京航天正通汽车销售服务有限公司,110108012431073,,《中华人民共和国固体废物污染环境防治法》第五十九条第一款,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第（六）项和第二款,责令停止违法行为，限三十日内改正，处以叁万元罚款。,北京市生态环境局,
7a98479d-c09a-4f2e-887c-23fe69457168,北京燕华康工程机械设备租赁有限公司,无 ,91110117MA001AH16F,《北京市机动车和非道路移动机械排放污染防治条例》第二十五条第一款,《北京市机动车和非道路移动机械排放污染防治条例》第四十五条第一款,责令三日内改正，处五千元罚款。,北京市生态环境局,
7a9f2ef3-9e04-4a79-81ff-c6dbe1096fff,北京博瑞祥安机动车检测场有限公司,110105010261298,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十一条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（五）项,责令停止违法行为，限三日内改正，处以贰万元罚款。,北京市生态环境局,
7abae244-8b36-49ce-81f1-e2467af48d35,北京盛福臻环保科技发展有限公司,91110115MA018T6P3X ,91110115MA018T6P3X,《北京市大气污染防治条例》第六十条,《北京市大气污染防治条例》第一百零九条,责令三日内改正，处四万五千元罚款。,北京市生态环境局,
7abb2249-9e45-41de-b9cf-9cbf202b8abc,北京世桥生物制药有限公司,110113003747635,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限十日内改正，处以贰万元罚款。,北京市生态环境局,
7b133a02-38dd-495b-8de4-2d4bb9613849,北京公共交通控股（集团）有限公司第四客运分公司,110000054129226,,《北京市大气污染防治条例》第七十条第一款,《北京市大气污染防治条例》第一百一十七条第一款,责令停止违法行为，限三日内改正，处以五千元罚款。,北京市生态环境局,
7b1e311c-b861-469d-b6e1-98a25a29645b,北京大阳金属工业有限公司,110000410068913,,《中华人民共和国固体废物污染环境防治法》第五十八条第三款,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第七项和第二款,责令停止违法行为，限三十日内改正，处以壹万元罚款。,北京市生态环境局,
7b2cf4fa-1254-4eaf-9157-39bf127503ea,北京地铁车辆装备有限公司,110106002819675,,《中华人民共和国固体废物污染环境防治法》第三十三条第一款,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第（二）项和第二款,责令停止违法行为，限三十日内改正，处以贰万元罚款。,北京市生态环境局,
7b785bda-ad9d-4460-be6f-923a2f464cbd,北京华腾化工有限公司,911100007655071,911100007655071377,《中华人民共和国大气污染防治法》第十八条,《中华人民共和国大气污染防治法》第九十九条第二项,责令停止违法行为，限三日内治理达标，处十万元罚款。,北京市生态环境局,
7bad1c9e-e348-4ddb-9490-a65431f3971e,湖南省第四工程有限公司,430500000004021,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限三日内改正，处以捌千元罚款。,北京市生态环境局,
7bdd2bb1-3535-45f5-8d41-cd47983267c0,北京燕京啤酒股份有限公司一分公司,无 ,911101138024982500,《中华人民共和国水污染防治法》第十条,《中华人民共和国水污染防治法》第八十三条第一款第二项,责令你单位改正违法行为，处十二万元罚款。,北京市生态环境局,
7be01252-3ae9-4a2d-8324-c0ff2391f203,北京外运机动车检测场,110106002858471,,《北京市大气污染防治条例》第六十九条第一款,《北京市大气污染防治条例》第一百一十六条,责令该单位停止违法行为，限三日内改正，并处以伍仟元罚款。,北京市生态环境局,
7be8ae21-bb5b-4d60-9812-46e861539bd2,北京高新中兴再生资源回收利用有限公司,911101055568621677,911101055568621677,《中华人民共和国固体废物污染环境防治法》第二十二条第二款,《中华人民共和国固体废物污染环境防治法》第一百零二条第一款第（六）项和第二款,责令改正，处十二万四千元罚款，没收违法所得九百六十元。,北京市生态环境局,
7bf4b825-c350-4680-a0f7-7c20fe723fca,北京市密云县公路综合服务联社加油站,100228009153924,,《北京市大气污染防治条例》第七十九条,《北京市大气污染防治条例》第一百二十条,责令停止违法行为，限三日内改正，处肆万元罚款。,北京市生态环境局,
7c485b55-f429-44e6-bc87-7bd8de1bb73f,北京恒泰隆公路工程有限责任公司,91110113757725775P ,91110113757725775P,《北京市大气污染防治条例》第七十四条第二款,《北京市大气污染防治条例》第一百一十六条,责令停止违法行为，处五万元罚款。,北京市生态环境局,
7c7dd359-635c-428c-99b0-159155ef4954,北京口口回味餐厅（经营者：李金鹏),92110114MA016BDL5B ,92110114MA016BDL5B,《北京市大气污染防治条例》第五十三条第三款,《北京市大气污染防治条例》第一百零三条第二款,责令六十日内改正，处一万元罚款。,北京市生态环境局,
7c859ce5-3107-42fa-85d1-10506c7bfa08,北京盛福臻环保科技发展有限公司,91110115MA018T6P3X ,91110115MA018T6P3X,《北京市大气污染防治条例》第八十二条第一款,《北京市大气污染防治条例》第一百二十条,责令三日内改正，处一万一千元罚款。,北京市生态环境局,
7c9ddde7-f490-4f17-b0ca-bed11ba58f86,北京市丰台区房屋经营管理中心供暖设备服务所,111010600545,,《污染源自动监控设施现场监督检查办法》第七条第一款、第二款,《污染源自动监控设施现场监督检查办法》第十七条,责令停止违法行为，限三十日内改正，处以壹万元罚款。,北京市生态环境局,
7cc82c65-e538-47b9-8b0a-47145b6604f8,北京大龙供热中心,110113007335554,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限于2013年3月16日前改正，处以陆万元罚款。,北京市生态环境局,
7cda0191-c058-45db-a08d-7b7eb0f7abaf,北京民族印务有限责任公司,110114010780678,,《北京市大气污染防治条例》第五十七条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令停止违法行为，限三日内改正，处贰万元罚款。,北京市生态环境局,
7d0aba94-85ac-4961-a13f-0a5bb09a51bd,北京大渔良瑞餐饮有限责任公司,91110111MA01DF106G ,91110111MA01DF106G,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处五千元罚款。,北京市生态环境局,
7d1295db-0763-48d6-be8c-e740b61394b1,北京市昌平安达汽车修理部,110114005304578,,《中华人民共和国大气污染防治法》第八十四条,《中华人民共和国大气污染防治法》第一百二十条,责令停止违法行为，限三日内改正，处一万元罚款。,北京市生态环境局,
