平谷城管执法局检查单公示（2021年第一季度）,,,,,,,,,,,,,,
区,检查单类型,检查时间,检查单号,检查对象类型,检查对象名称,责任主体单位性质,责任主体类别,责任主体名称,统一社会信用代码,检查对象地址,检查分类,检查结论,检查人,被检查人
平谷区,24.疫情防控常态化检查单,2021-06-16 11:18,京平城管024检2021720059,餐饮;餐馆,佳园小吃店,本单位,个体工商户,北京风晓佳园小吃店,92110117MA00DHJX5B,北京市平谷区乐园西小区35号南侧平房5-1,专项检查,合格,"董洪洁,张海博",
平谷区,24.疫情防控常态化检查单,2021-06-15 10:17,京平城管024检2021760176,餐饮;餐馆,北京老家聚餐饮有限公司,其他,法人,北京老家聚餐饮有限公司,91110117MA0023Y45E,中国北京市平谷区太平街乐园西小区,日常检查,合格,"岳颖,刘阳",
平谷区,24.疫情防控常态化检查单,2021-06-15 10:10,京平城管024检2021760175,餐饮;小吃快餐店,乐口顺饺子馆,经营管理单位,个体工商户,北京乐口顺饺子馆,110117604104089,平谷区谷丰东路3号,日常检查,合格,"岳颖,刘阳",
平谷区,24.疫情防控常态化检查单,2021-06-15 09:51,京平城管024检2021760174,餐饮;其他,北京福顺乐餐饮连锁有限公司,本单位,法人,北京福顺乐餐饮连锁有限公司,91110117MA01UKRE2T,中国北京市平谷区平谷南街39号,日常检查,合格,"岳颖,刘阳",
平谷区,24.疫情防控常态化检查单,2021-06-15 09:45,京平城管024检2021760173,餐饮;餐馆,北京蜀香印象管理有限公司第一分公司,经营管理单位,法人,北京蜀香印象餐饮管理有限公司第一分公司,91110117MA018C4183,北京市平谷区平谷镇平谷南街29号3幢1-2层,日常检查,合格,"岳颖,刘阳",
平谷区,24.疫情防控常态化检查单,2021-06-15 09:36,京平城管024检2021760172,餐饮;餐馆,北京祥和谷餐饮有限公司,本单位,法人,北京祥和谷餐饮有限公司,9111011734830948XM,中国北京市平谷区平谷南街38号,日常检查,合格,"岳颖,刘阳",
平谷区,24.疫情防控常态化检查单,2021-06-15 09:30,京平城管024检2021760171,餐饮;餐馆,大红果,本单位,法人,北京市平顺大红果餐饮有限公司,91110117777076899M,北京市平谷区平谷镇谷丰路15号,日常检查,合格,"岳颖,刘阳",
平谷区,24.疫情防控常态化检查单,2021-06-16 08:15,京平城管024检2021720058,餐饮;餐馆,小王家饺子,本单位,个体工商户,北京张顺立小吃店,92110117MA016JA57Y,北京市平谷区平谷南街39号楼1层39-23,专项检查,合格,"董洪洁,张海博",
平谷区,24.疫情防控常态化检查单,2021-06-16 08:13,京平城管024检2021720057,餐饮;餐馆,辣椒炒肉,本单位,法人,北京彤鑫莱餐饮有限公司,91110117585841912M,北京市平谷区王辛庄镇齐各庄路口12号,专项检查,合格,"董洪洁,张海博",
平谷区,24.疫情防控常态化检查单,2021-06-15 16:36,京平城管024检2021760170,餐饮;餐馆,北京东晓新越酒店,使用单位,法人,北京东晓新越酒店,91110117802935633G,北京市平谷区平谷镇乐园西小区17号,专项检查,合格,"贾奀婧,刘金娥",
平谷区,24.疫情防控常态化检查单,2021-06-15 16:31,京平城管024检2021760169,餐饮;餐馆,阳坊,使用单位,法人,北京万德金源餐饮管理有限公司,91110117MA00CA018A,北京市平谷区平谷镇和平街平翔西路8-9号,专项检查,合格,"贾奀婧,刘金娥",
平谷区,24.疫情防控常态化检查单,2021-06-15 16:25,京平城管024检2021760168,餐饮;餐馆,北京思家爱心餐饮有限公司,本单位,法人,北京思家爱心餐饮有限公司,91110117MA00785259,中国北京市平谷区平谷南街39号,专项检查,合格,"赵亮,李林",
平谷区,24.疫情防控常态化检查单,2021-06-15 16:25,京平城管024检2021760167,餐饮;餐馆,思家爱心饺子馆,使用单位,法人,北京思家爱心餐饮有限公司,91110117MA00785259,北京市平谷区平谷镇和平街村北环东路9号楼4号,专项检查,合格,"贾奀婧,刘金娥",
平谷区,24.疫情防控常态化检查单,2021-06-15 16:16,京平城管024检2021760166,餐饮;餐馆,北京贵达人餐饮服务,本单位,法人,北京贵达人餐饮服务有限公司,92110117MA00CKWB0Q,中国北京市平谷区,专项检查,合格,"赵亮,李林",
平谷区,24.疫情防控常态化检查单,2021-06-15 16:06,京平城管024检2021760165,餐饮;餐馆,北京贵达人餐饮服务,本单位,法人,北京贵达人餐饮服务有限公司,92110117MA00CKWB0Q,中国北京市平谷区,专项检查,不合格,"贾奀婧,刘金娥",
平谷区,24.疫情防控常态化检查单,2021-06-15 16:09,京平城管024检2021760164,餐饮;餐馆,北京祥鹤来餐饮服务有限公司,其他,法人,北京祥鹤来餐饮服务有限责任公司,91110117MA01H49846,中国北京市平谷区北环东路,专项检查,不合格,"赵亮,李林",
平谷区,24.疫情防控常态化检查单,2021-06-15 14:55,京平城管024检2021760163,餐饮;餐馆,北京祥鹤来餐饮服务有限公司,使用单位,法人,北京祥鹤来餐饮服务有限责任公司,91110117MA01H49846,中国北京市平谷区北环东路,专项检查,不合格,"贾奀婧,刘金娥",
平谷区,24.疫情防控常态化检查单,2021-06-14 15:15,京平城管024检2021760162,餐饮;其他,北京李二鲜鱼村餐饮有限公司,经营管理单位,法人,北京李二鲜鱼村餐饮有限公司,111111111111111111,中国北京市平谷区乐园东小区,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 15:15,京平城管024检2021760161,餐饮;其他,北京李二鲜鱼村餐饮有限公司,经营管理单位,法人,北京李二鲜鱼村餐饮有限公司,111111111111111111,中国北京市平谷区乐园东小区,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 15:10,京平城管024检2021760160,餐饮;餐馆,水荷塘餐饮管理（北京）有限公司平谷店,经营管理单位,个体工商户,水荷塘餐饮管理（北京）有限公司平谷店,91110117MA002YDE8L,北京市平谷区平谷镇乐园东小区15排1号,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 15:10,京平城管024检2021760159,餐饮;餐馆,水荷塘餐饮管理（北京）有限公司平谷店,经营管理单位,个体工商户,水荷塘餐饮管理（北京）有限公司平谷店,91110117MA002YDE8L,北京市平谷区平谷镇乐园东小区15排1号,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 14:55,京平城管024检2021760158,餐饮;餐馆,北京龙泰发餐饮有限公司,经营管理单位,法人,北京龙泰发餐饮有限公司,91110117327218773Q,北京市平谷区乐园东小区18排1号,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 14:55,京平城管024检2021760157,餐饮;餐馆,北京龙泰发餐饮有限公司,经营管理单位,法人,北京龙泰发餐饮有限公司,91110117327218773Q,北京市平谷区乐园东小区18排1号,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 14:45,京平城管024检2021760156,餐饮;餐馆,北京隆鑫优尔聚品火锅有限公司,经营管理单位,法人,北京隆鑫优尔聚品火锅有限公司,92110117MA00XB9P9Y,中国北京市平谷区新平南路239,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 14:45,京平城管024检2021760155,餐饮;餐馆,北京隆鑫优尔聚品火锅有限公司,经营管理单位,法人,北京隆鑫优尔聚品火锅有限公司,92110117MA00XB9P9Y,中国北京市平谷区新平南路239,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 14:33,京平城管024检2021760154,餐饮;餐馆,北京鑫宇旺兴餐饮有限公司,经营管理单位,法人,北京鑫宇旺兴餐饮有限公司,911101173583090880,北京市平谷区平谷镇乐园东小区17排1号,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 14:33,京平城管024检2021760153,餐饮;餐馆,北京鑫宇旺兴餐饮有限公司,经营管理单位,法人,北京鑫宇旺兴餐饮有限公司,911101173583090880,北京市平谷区平谷镇乐园东小区17排1号,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 14:20,京平城管024检2021760152,餐饮;餐馆,北京吉嘉乡里乡亲餐饮有限公司,经营管理单位,法人,北京吉嘉乡里乡亲餐饮有限公司,911101173180076759,北京市平谷区乐园东小区16排1号,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 14:20,京平城管024检2021760151,餐饮;餐馆,北京吉嘉乡里乡亲餐饮有限公司,经营管理单位,法人,北京吉嘉乡里乡亲餐饮有限公司,911101173180076759,北京市平谷区乐园东小区16排1号,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 14:10,京平城管024检2021760150,餐饮;其他,北京鸿福食缘饭庄,经营管理单位,个体工商户,北京鸿福食缘饭庄,92110117MA014NGW63,中国北京市平谷区,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 14:10,京平城管024检2021760149,餐饮;其他,北京鸿福食缘饭庄,经营管理单位,个体工商户,北京鸿福食缘饭庄,92110117MA014NGW63,中国北京市平谷区,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 14:00,京平城管024检2021760148,餐饮;其他,北京牛小喜烤肉店,经营管理单位,个体工商户,北京牛小喜烤肉店,92110117MA01JTMY94,北京市平谷区平谷镇乐园西小区11排1号,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 14:00,京平城管024检2021760147,餐饮;其他,北京牛小喜烤肉店,经营管理单位,个体工商户,北京牛小喜烤肉店,92110117MA01JTMY94,北京市平谷区平谷镇乐园西小区11排1号,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-11 11:20,京平城管024检2021760146,生活服务;物流公司,北京老家聚餐饮有限公司,经营管理单位,法人,北京老家聚餐饮有限公司,91110117MA0023Y45E,北京市平谷区谷丰东路4号北90米,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 11:20,京平城管024检2021760145,生活服务;物流公司,北京老家聚餐饮有限公司,经营管理单位,法人,北京老家聚餐饮有限公司,91110117MA0023Y45E,北京市平谷区谷丰东路4号北90米,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 11:20,京平城管024检2021760144,生活服务;物流公司,北京老家聚餐饮有限公司,经营管理单位,法人,北京老家聚餐饮有限公司,91110117MA0023Y45E,北京市平谷区谷丰东路4号北90米,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 11:10,京平城管024检2021760143,餐饮;小吃快餐店,乐口顺饺子馆,经营管理单位,个体工商户,北京乐口顺饺子馆,110117604104089,平谷区谷丰东路3号,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 11:10,京平城管024检2021760142,餐饮;小吃快餐店,乐口顺饺子馆,经营管理单位,个体工商户,北京乐口顺饺子馆,110117604104089,平谷区谷丰东路3号,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 11:00,京平城管024检2021760141,餐饮;餐馆,东临砂锅居,经营管理单位,法人,北京佰源东临餐饮服务有限公司,92110117MA014GYC8W,北京市平谷区平谷镇谷丰路4号西侧（鑫座宾馆南）,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 11:00,京平城管024检2021760140,餐饮;餐馆,东临砂锅居,经营管理单位,法人,北京佰源东临餐饮服务有限公司,92110117MA014GYC8W,北京市平谷区平谷镇谷丰路4号西侧（鑫座宾馆南）,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-13 10:50,京平城管024检2021760139,餐饮;餐馆,韩风源,经营管理单位,法人,北京福顺乐餐饮连锁有限公司,91110117MA01UKRE2T,北京市平谷区平谷镇平谷南街29号3幢1层,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-11 10:50,京平城管024检2021760138,餐饮;餐馆,韩风源,经营管理单位,法人,北京福顺乐餐饮连锁有限公司,91110117MA01UKRE2T,北京市平谷区平谷镇平谷南街29号3幢1层,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-14 10:50,京平城管024检2021760137,餐饮;餐馆,韩风源,经营管理单位,法人,北京福顺乐餐饮连锁有限公司,91110117MA01UKRE2T,北京市平谷区平谷镇平谷南街29号3幢1层,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 10:50,京平城管024检2021760136,餐饮;餐馆,韩风源,经营管理单位,法人,北京福顺乐餐饮连锁有限公司,91110117MA01UKRE2T,北京市平谷区平谷镇平谷南街29号3幢1层,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-15 09:30,京平城管024检2021740049,餐饮;餐馆,北京天成宝浩饭庄,本单位,个体工商户,北京天成宝浩饭庄,911101177675479680,北京市平谷区太平街敬老院南1号,日常检查,合格,"刘畅,孙伟伟",
平谷区,24.疫情防控常态化检查单,2021-06-11 10:40,京平城管024检2021760135,餐饮;餐馆,北京蜀湘印象餐饮管理有限公司,经营管理单位,法人,北京蜀香印象餐饮管理有限公司,91110117327147207Y,北京市平谷区平谷镇平谷南街29号5幢一层,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-15 09:20,京平城管024检2021740048,餐饮;小吃快餐店,乐口顺饺子馆,本单位,个体工商户,北京乐口顺饺子馆,110117604104089,平谷区谷丰东路3号,日常检查,合格,"刘畅,孙伟伟",
平谷区,24.疫情防控常态化检查单,2021-06-14 10:40,京平城管024检2021760134,餐饮;餐馆,北京蜀湘印象餐饮管理有限公司,经营管理单位,法人,北京蜀香印象餐饮管理有限公司,91110117327147207Y,北京市平谷区平谷镇平谷南街29号5幢一层,日常检查,合格,"刘晓波,高海洋",
平谷区,24.疫情防控常态化检查单,2021-06-15 10:40,京平城管024检2021760133,餐饮;餐馆,北京蜀湘印象餐饮管理有限公司,经营管理单位,法人,北京蜀香印象餐饮管理有限公司,91110117327147207Y,北京市平谷区平谷镇平谷南街29号5幢一层,日常检查,合格,"刘晓波,李林",
平谷区,24.疫情防控常态化检查单,2021-06-15 09:10,京平城管024检2021740047,餐饮;餐馆,北京蜀湘印象餐饮管理有限公司,本单位,法人,北京蜀香印象餐饮管理有限公司,91110117327147207Y,北京市平谷区平谷镇平谷南街29号5幢一层,日常检查,合格,"刘畅,孙伟伟",
平谷区,24.疫情防控常态化检查单,2021-06-15 10:00,京平城管024检2021740046,餐饮;小吃快餐店,北京贾俊兰驴肉烧饼店,本单位,个体工商户,北京贾俊兰驴肉烧饼店,92110117L63089332G,中国北京市平谷区平谷南街,日常检查,合格,"刘畅,孙伟伟",
